"458119792,2025-06-11T10:23:39Z,1404/03/21 13:53,حسين عابديان,habedian,twit,#فسرب چرا تعلیق شد ؟ تا کی ؟ یعنی گزارش ندادن ؟ یا موضوعی را افشا نکردن؟ تلفن های شرکت هم در دسترس نیست !!!"
"458119779,2025-06-11T10:23:08Z,1404/03/21 13:53,Pouya,pouya11,twit,#سشرق و سود جذاب امسال و سال بعد بهترین سیمانی که اصلاح خیلی زیادی کرده است"
"458119773,2025-06-11T10:22:50Z,1404/03/21 13:52,farbod82,farbod82,twit,اعضای محترم هیأت مد یره و مدی رعامل محترم شرکت کاشی نیلو\nبا سالم و احترام\nهمانگونه که مستحضرید، نماد معامالتی آن شرکت با توجه به آخرین رتبهبندی انجامشده در تابلو قرمز بازار پایه فرابورس\nایران درج گردیده و مطابق با مفاد بند 1 ماده 2 مکرر دستورالعمل درج و نحوه انجام معامالت اوراق بهادار در بازار توافقی\nفرابورس ایران، چنانچه ناشر بر اساس بند )ج( ماده )21( »دستورالعمل پذ یرش، عرضه و نقلوانتقال اوراق بهادار در فرابورس\nایران )شرکت سهامی عام(« در تابلو ی »پایه قرمز« درج شود و موجبات قرار گرفتن در آن تابلو، پس از ی کسال از تاریخ انتقال\nبه تابلو ی »پایه قرمز«، رفع نشود، به بازار توافقی منتقل میشود.\nلذا با توجه به موارد فوق، به استحضار م یرساند در صورت عدم رفع شمولیت ماده مذکور، نماد معامالتی آن شرکت در\n17شهریورماه سال 1404 از تابلو پایه قرمز به بازار توافقی فرابورس ایران منتقل خواهد شد . ضمن تأکید بر مسئولیت اعضای\nمحترم هیئتمدیره و مدیران آن شرکت در رعایت مفاد تبصره 1 ماده 2 مکرر دستورالعمل فوقالذکر مبنی بر اینکه \"در پایان هر\nسه ماه، گزارش اقدامات صورتگرفته برا ی خروج از شمول شرط مرتبط و آخرین وضعیت درج در بازار پایه را تحت عنوان\n»آخرین اقدامات صورتگرفته جهت رفع موجبات منجر به انتقال نماد معامالتی از بازار پایه به بازار توافقی« در کدال افشاء\nکند.\" خواهشمند است مقرر فرمایید در اسرع وقت آخرین وضعیت خروج از شمول شرط مرتبط، به نحو مقتضی از طریق\nسامانه کدال اطالعرسانی گردد.\nمزید استحضار آنکه جهت ارتقای شفافی ت اطالعات ی و حمایت از حقوق سهامداران نامه حاضر، از طریق سامانه کدال افشا\nبه عموم خواهد شد."
"458119765,2025-06-11T10:22:33Z,1404/03/21 13:52,heydar,amir79640@gmail.com,twit,#بپویا کد ب کد"
"458119753,2025-06-11T10:21:47Z,1404/03/21 13:51,ارین,gafarinezad,quote,تنها سودش است این هست که 180 هزار میلیارد تومان جلو هستی\nچون دیگه کسی نمی تونه با کمتر از 180 هزار میلیارد تومان نیروگاه مثل دماوند بسازه"
"458119727,2025-06-11T10:20:23Z,1404/03/21 13:50,Yekta jkr,earningspers,twit,#خموتور"
"458119724,2025-06-11T10:20:21Z,1404/03/21 13:50,مهدی جرجندی,mahdi5840,twit,#عیار قطعنامه علیه ایران تا ساعاتی دیگر به رای گیری گذاشته می‌شود.\nلحظات حساس و سرنوشت ساز در 20 سال اخیر."
"458119684,2025-06-11T10:17:34Z,1404/03/21 13:47,علی,dashakh,twit,#شاراک در واقع زبان ساخته اون۸۴ تومن سود ۱۲ ماهه مربوط میشه به فروش اهن قراضه ها.عاقبت مفت خوری ومفت بری مدیران وکارمندان یک شرکت"
"458119679,2025-06-11T10:16:48Z,1404/03/21 13:46,دلگشا,amm9431,twit,#شتران  \n#شاراک  در 12ماهه  تلفیقی 753 و در سوداصلی 841 ریال محقق کرده است \nدر 12ماهه سود هرسهم 841 و سود عملیاتی 3883 و سود خالص 6782 میلیارد ریال است . \nسهم  9 ماهه 136 ریال  سود محقق کرد  و زیان عملیاتی 1894 میلیارد ریالی داشت !!!! با سود های غیرعملیاتی در نهایت به عدد  1097 میلیارد ریالی در سود خالص رسیده است \nدر 3 ماهه در این سهم  ۲۸۴ ریال به ازای هرسهم سود محقق کرده بود در 3 ماهه که  سهم ۱۶۷۳ میلیارد ریال سود عملیاتی و۲۲۹۲ میلیارد ریال سود خالص داشت \nدر 6ماهه  سود هر سهم 505 ریال بود و 2067 میلیارد ریال سود عملیاتی و 4070  میلیارد ریال سود خالص دارد ."
"457893224,2025-05-28T12:33:33Z,1404/03/07 16:03,hv,hv34,retwit,#شاخص_بورس #وبملت #فملی \nانصاف نیست یکبار به دنیا آمدن  و این همه مردن\nدرست از سال ۹۹ تا کنون مردمی که برای جلوگیری از کاهش ارزش پول خود به بورس روی آوردندو ۹۰ درصد کسانی که  کد بورسی گرفتند و به بازار سرمایه ای که همه‌ی مقامات عالی رتبه کشور هم مردم را به خرید سهام تشویق کردند، هیچ گونه آشنایی با بورس و خرید و فروش سهام و شرکتها و بنیاد و سود سازی آنها نداشتند از ترس کاهش ارزش پول بی گدار به آب زده  و هر سهمی را ناشناخته می خریدند از طرفی سازمان بورس به جای حمایت از سهامداران خرد آنها را در برابر حقوقی های بی انصاف نوسانگیران و پروژه سازان و دزدان چراغ به دست ،رها کردند ،نتیجه این شد که سرمایه خیلی از آنها از بین رفت و تعدادی از آنها خودکشی کردند بعد ازپنج سال با این همه تورم و گرانی ارزش سهام آنها نسبت به روز خرید یک پنجم و یک ششم شده است ،سهامی همانند  شلرد و چکاپا و.........\nدر سالهای اخیر هم دولتها  با بخشنامه های عجیب و محرمانه به سهامداران خرد ظلم زیادی می کنند و در واقع سهامداران بورس هر روزه با این اوضاع ایران  به حالت مردن می روند.هیچ گونه حامی هم ندارند.\nبه قول زنده یاد فروغ فرخ زاد \nانصاف نیست یک بار به دنیا آمدن واین همه مردن."
